transid	date	cust_id	POS_id	trans_type	amount
20180102000040015	02-01-2018	0000000007	M0015	2	138
20171103000060016	03-11-2017	0000000018	M0016	2	914
20171103000160009	03-11-2017	0000000006	M0009	3	57
20171007000190011	07-10-2017	0000000000	M0011	2	730
20170930000100009	30-09-2017	0000000010	F0009	6	124
20170819000060001	19-08-2017	0000000004	M0001	0	317
20180331000050011	31-03-2018	0000000011	M0011	3	789
20170714000130001	14-07-2017	0000000013	M0001	3	600
20170815000070011	15-08-2017	0000000003	M0011	1	350
20170811000140011	11-08-2017	0000000010	M0011	1	86
20180401000050003	01-04-2018	0000000008	F0003	5	529
20170723000010009	23-07-2017	0000000014	M0009	3	831
20171115000070008	15-11-2017	0000000006	M0008	3	499
20180605000180016	05-06-2018	0000000015	F0016	6	383
20180321000120003	21-03-2018	0000000004	M0003	0	640
20171205000070007	05-12-2017	0000000017	F0007	5	61
20170723000000016	23-07-2017	0000000011	F0016	5	939
20180326000120015	26-03-2018	0000000002	M0015	3	302
20180505000000007	05-05-2018	0000000018	M0007	2	861
20170911000140011	11-09-2017	0000000015	F0011	5	517
20180227000120016	27-02-2018	0000000016	F0016	4	199
20180423000050002	23-04-2018	0000000001	M0002	3	1001
20170726000190007	26-07-2017	0000000019	M0007	2	256
20180611000020005	11-06-2018	0000000010	M0005	1	519
20171202000070004	02-12-2017	0000000007	F0004	4	312
20180223000110015	23-02-2018	0000000013	M0015	0	41
20180427000170001	27-04-2018	0000000002	M0001	2	729
20170811000100000	11-08-2017	0000000016	F0000	6	609
20170805000110009	05-08-2017	0000000001	F0009	4	116
20171107000100005	07-11-2017	0000000009	F0005	6	644
20180101000190008	01-01-2018	0000000014	F0008	5	228
20180104000030004	04-01-2018	0000000019	M0004	0	455
20170908000020013	08-09-2017	0000000018	M0013	2	176
20180123000190016	23-01-2018	0000000011	F0016	4	144
20170923000180010	23-09-2017	0000000013	F0010	6	203
20180417000080018	17-04-2018	0000000005	M0018	0	685
20180119000100009	19-01-2018	0000000017	F0009	6	398
20170716000140018	16-07-2017	0000000007	M0018	3	244
20180125000080012	25-01-2018	0000000001	F0012	5	812
20180609000100001	09-06-2018	0000000007	M0001	1	387
20180404000050001	04-04-2018	0000000017	M0001	3	169
20180321000010019	21-03-2018	0000000012	F0019	4	102
20171112000140015	12-11-2017	0000000015	F0015	5	251
20171017000010013	17-10-2017	0000000000	F0013	6	239
20180629000100016	29-06-2018	0000000002	F0016	4	175
20171018000000001	18-10-2017	0000000015	M0001	2	155
20170829000190003	29-08-2017	0000000001	F0003	6	527
20170718000070011	18-07-2017	0000000001	M0011	0	440
20180409000190015	09-04-2018	0000000013	F0015	6	77
20170701000100018	01-07-2017	0000000016	M0018	0	773
20180518000080001	18-05-2018	0000000016	M0001	0	720
20180208000030004	08-02-2018	0000000002	M0004	1	688
20180101000050009	01-01-2018	0000000011	M0009	0	533
20180318000040004	18-03-2018	0000000015	M0004	0	463
20170903000120006	03-09-2017	0000000008	F0006	6	205
20171120000120002	20-11-2017	0000000014	F0002	5	940
20170803000080019	03-08-2017	0000000007	F0019	4	201
20170706000090018	06-07-2017	0000000006	M0018	1	570
20180527000000001	27-05-2018	0000000000	F0001	4	253
20180422000080013	22-04-2018	0000000002	M0013	0	258
20180614000010008	14-06-2018	0000000006	F0008	6	798
20170804000120012	04-08-2017	0000000006	M0012	0	215
20170925000160017	25-09-2017	0000000007	F0017	5	727
20171122000030001	22-11-2017	0000000007	F0001	5	324
20180618000090007	18-06-2018	0000000013	F0007	6	939
20180418000020003	18-04-2018	0000000008	M0003	2	27
20171107000030005	07-11-2017	0000000013	M0005	0	824
20170927000130008	27-09-2017	0000000019	F0008	5	209
20171025000190017	25-10-2017	0000000003	M0017	3	709
20180417000180018	17-04-2018	0000000018	F0018	4	132
20180306000060002	06-03-2018	0000000013	M0002	1	498
20180209000130000	09-02-2018	0000000003	M0000	0	603
20170703000100007	03-07-2017	0000000006	M0007	1	789
20171207000100010	07-12-2017	0000000013	M0010	0	751
20180213000010004	13-02-2018	0000000003	F0004	5	15
20180327000130015	27-03-2018	0000000006	M0015	2	261
20180506000140002	06-05-2018	0000000000	M0002	0	477
20170910000080005	10-09-2017	0000000007	F0005	6	308
20180319000100010	19-03-2018	0000000014	M0010	1	951
20180428000100005	28-04-2018	0000000012	F0005	4	166
20180630000000010	30-06-2018	0000000017	F0010	4	786
20180116000150006	16-01-2018	0000000017	M0006	2	831
20180128000130016	28-01-2018	0000000007	M0016	3	23
20180417000090006	17-04-2018	0000000014	F0006	5	410
20171014000160012	14-10-2017	0000000013	M0012	0	680
20170810000020019	10-08-2017	0000000013	F0019	5	439
20180409000160002	09-04-2018	0000000001	F0002	5	106
20180304000050005	04-03-2018	0000000011	M0005	1	583
20180523000170019	23-05-2018	0000000006	F0019	4	824
20180409000140005	09-04-2018	0000000002	M0005	2	168
20171111000110007	11-11-2017	0000000007	F0007	4	940
20180203000030008	03-02-2018	0000000000	M0008	2	393
20180122000120004	22-01-2018	0000000014	M0004	0	464
20180616000170001	16-06-2018	0000000002	M0001	3	612
20170718000000008	18-07-2017	0000000012	F0008	4	67
20170817000110018	17-08-2017	0000000015	M0018	0	956
20180413000030014	13-04-2018	0000000011	F0014	6	701
20170919000020006	19-09-2017	0000000004	F0006	6	1000
20171028000140009	28-10-2017	0000000004	F0009	4	556
20171006000120003	06-10-2017	0000000002	M0003	2	796
20180416000070018	16-04-2018	0000000000	M0018	2	425
20180223000150010	23-02-2018	0000000009	F0010	5	448
20180302000180007	02-03-2018	0000000016	M0007	1	453
20180626000090005	26-06-2018	0000000007	M0005	2	328
20171117000030004	17-11-2017	0000000001	F0004	6	24
20171025000020014	25-10-2017	0000000013	M0014	1	328
20170903000010017	03-09-2017	0000000012	F0017	5	708
20171102000020004	02-11-2017	0000000019	M0004	2	182
20180308000060004	08-03-2018	0000000004	M0004	1	630
20180203000040011	03-02-2018	0000000007	M0011	0	159
20180614000010004	14-06-2018	0000000019	F0004	5	483
20170803000010015	03-08-2017	0000000008	F0015	5	231
20180311000090000	11-03-2018	0000000003	F0000	6	191
20180220000040015	20-02-2018	0000000001	M0015	2	110
20180423000070017	23-04-2018	0000000019	M0017	2	748
20170925000060012	25-09-2017	0000000005	F0012	4	898
20171003000080010	03-10-2017	0000000016	F0010	4	144
20170923000020011	23-09-2017	0000000000	F0011	6	611
20180313000020008	13-03-2018	0000000011	F0008	6	669
20171124000170000	24-11-2017	0000000009	M0000	1	622
20171113000120015	13-11-2017	0000000012	M0015	1	217
20170825000180006	25-08-2017	0000000012	M0006	0	603
20171208000140004	08-12-2017	0000000000	F0004	4	203
20171126000090006	26-11-2017	0000000006	M0006	1	327
20171212000070017	12-12-2017	0000000006	F0017	5	752
20180502000000019	02-05-2018	0000000017	M0019	2	363
20180220000190013	20-02-2018	0000000018	F0013	6	94
20180214000180003	14-02-2018	0000000008	F0003	4	214
20180526000140016	26-05-2018	0000000000	F0016	5	439
20180411000110015	11-04-2018	0000000003	M0015	3	775
20180503000140002	03-05-2018	0000000010	M0002	1	982
20170704000130009	04-07-2017	0000000010	M0009	1	962
20170923000070015	23-09-2017	0000000019	M0015	0	825
20171101000030007	01-11-2017	0000000002	M0007	1	362
20170703000000009	03-07-2017	0000000005	F0009	6	345
20170923000040017	23-09-2017	0000000011	F0017	5	736
20170915000140017	15-09-2017	0000000017	M0017	0	727
20171127000110002	27-11-2017	0000000019	M0002	2	872
20171121000150011	21-11-2017	0000000013	F0011	5	101
20180212000100007	12-02-2018	0000000008	F0007	6	509
20180614000090000	14-06-2018	0000000015	F0000	6	965
20171104000080014	04-11-2017	0000000018	F0014	4	148
20171020000000018	20-10-2017	0000000014	M0018	2	783
20171117000190002	17-11-2017	0000000003	F0002	4	900
20171212000190002	12-12-2017	0000000004	M0002	2	368
20180627000140011	27-06-2018	0000000008	M0011	1	223
20170708000090009	08-07-2017	0000000014	M0009	0	895
20180108000080004	08-01-2018	0000000016	F0004	6	348
20170810000080007	10-08-2017	0000000002	M0007	0	521
20180306000030004	06-03-2018	0000000004	F0004	4	616
20180510000190006	10-05-2018	0000000008	M0006	0	225
20170820000170014	20-08-2017	0000000009	M0014	3	573
20180129000000005	29-01-2018	0000000013	F0005	6	67
20170826000040010	26-08-2017	0000000003	M0010	2	880
20171002000190013	02-10-2017	0000000001	M0013	0	462
20180121000030002	21-01-2018	0000000002	F0002	5	715
20171217000140004	17-12-2017	0000000007	F0004	4	555
20180102000190003	02-01-2018	0000000017	M0003	3	730
20171228000110006	28-12-2017	0000000005	M0006	0	15
20170916000100008	16-09-2017	0000000014	M0008	0	715
20170721000110004	21-07-2017	0000000000	M0004	2	48
20180612000190011	12-06-2018	0000000004	F0011	6	478
20171116000030010	16-11-2017	0000000006	F0010	4	53
20171127000010014	27-11-2017	0000000017	M0014	0	7
20170723000040004	23-07-2017	0000000018	M0004	2	984
20180322000130007	22-03-2018	0000000011	M0007	0	522
20180320000070016	20-03-2018	0000000000	M0016	2	511
20171011000000018	11-10-2017	0000000008	F0018	6	932
20171226000120015	26-12-2017	0000000011	M0015	3	534
20180407000000019	07-04-2018	0000000016	M0019	3	983
20180602000100013	02-06-2018	0000000001	M0013	3	984
20180527000170017	27-05-2018	0000000017	F0017	5	333
20180509000150019	09-05-2018	0000000018	F0019	4	374
20180514000060000	14-05-2018	0000000018	M0000	0	130
20171017000090013	17-10-2017	0000000003	F0013	5	597
20171030000180000	30-10-2017	0000000018	F0000	6	865
20170805000040001	05-08-2017	0000000004	F0001	4	229
20170704000060001	04-07-2017	0000000013	M0001	2	516
20170903000030004	03-09-2017	0000000005	F0004	5	37
20171023000150009	23-10-2017	0000000018	M0009	0	242
20180615000000019	15-06-2018	0000000012	M0019	2	652
20180626000070018	26-06-2018	0000000006	F0018	5	956
20171030000170017	30-10-2017	0000000015	M0017	1	497
20170812000160018	12-08-2017	0000000001	F0018	5	320
20171108000140007	08-11-2017	0000000015	M0007	3	824
20171119000040012	19-11-2017	0000000003	M0012	3	93
20180507000170005	07-05-2018	0000000000	F0005	6	801
20171007000080006	07-10-2017	0000000017	M0006	1	412
20180118000180005	18-01-2018	0000000010	F0005	6	374
20170701000060013	01-07-2017	0000000016	M0013	2	508
20180413000170010	13-04-2018	0000000008	M0010	1	582
20170719000150006	19-07-2017	0000000016	M0006	3	134
20170910000150015	10-09-2017	0000000012	F0015	6	159
20180323000090011	23-03-2018	0000000002	M0011	0	950
20170813000190003	13-08-2017	0000000004	M0003	2	700
20180618000160014	18-06-2018	0000000012	M0014	0	792
20170904000090008	04-09-2017	0000000005	F0008	5	46
20180217000050012	17-02-2018	0000000002	F0012	5	566
20180530000090008	30-05-2018	0000000003	M0008	3	499
20180529000170010	29-05-2018	0000000000	F0010	5	82
20180510000000005	10-05-2018	0000000015	M0005	2	845
20170819000030008	19-08-2017	0000000013	F0008	5	162
20180409000010011	09-04-2018	0000000010	M0011	0	20
20180401000060017	01-04-2018	0000000006	M0017	0	935
20180429000160019	29-04-2018	0000000014	M0019	0	796
20180215000070000	15-02-2018	0000000012	M0000	2	962
20171017000080006	17-10-2017	0000000014	M0006	0	14
20171030000170005	30-10-2017	0000000003	M0005	3	515
20171206000080016	06-12-2017	0000000009	M0016	0	431
20180622000030010	22-06-2018	0000000012	F0010	5	785
20180409000100015	09-04-2018	0000000010	M0015	2	35
20180508000090010	08-05-2018	0000000008	M0010	3	763
20180327000110008	27-03-2018	0000000002	M0008	1	976
20180120000010018	20-01-2018	0000000005	M0018	1	481
20180514000160014	14-05-2018	0000000013	F0014	6	979
20180302000120011	02-03-2018	0000000005	M0011	1	201
20170701000160014	01-07-2017	0000000000	M0014	1	290
20170821000070001	21-08-2017	0000000014	M0001	0	980
20170827000120001	27-08-2017	0000000005	F0001	5	537
20180526000050018	26-05-2018	0000000005	M0018	1	823
20180317000070009	17-03-2018	0000000018	M0009	3	52
20180401000100008	01-04-2018	0000000000	M0008	0	392
20170726000040013	26-07-2017	0000000016	M0013	2	154
20180520000020011	20-05-2018	0000000006	F0011	5	838
20171005000000008	05-10-2017	0000000017	F0008	4	737
20170906000030005	06-09-2017	0000000007	M0005	3	995
20180429000170017	29-04-2018	0000000001	F0017	4	746
20180207000120009	07-02-2018	0000000019	M0009	1	491
20180213000180018	13-02-2018	0000000002	M0018	2	235
20171023000060006	23-10-2017	0000000001	M0006	2	908
20170907000010018	07-09-2017	0000000006	F0018	4	429
20170713000010000	13-07-2017	0000000014	F0000	6	689
20180329000090012	29-03-2018	0000000012	M0012	0	979
20170806000080006	06-08-2017	0000000014	F0006	5	608
20170825000090018	25-08-2017	0000000016	F0018	6	2
20171208000030016	08-12-2017	0000000008	M0016	2	259
20171002000100008	02-10-2017	0000000006	F0008	5	382
20180502000170017	02-05-2018	0000000001	M0017	0	249
20180607000000004	07-06-2018	0000000007	M0004	0	97
20180507000160016	07-05-2018	0000000010	F0016	6	724
20180406000110014	06-04-2018	0000000018	M0014	1	949
20170803000000014	03-08-2017	0000000018	M0014	1	365
20180121000070000	21-01-2018	0000000016	F0000	4	622
20180111000130012	11-01-2018	0000000007	F0012	5	685
20180524000120009	24-05-2018	0000000008	M0009	1	324
20170720000030009	20-07-2017	0000000003	M0009	0	925
20170819000140015	19-08-2017	0000000006	M0015	2	501
20180604000060019	04-06-2018	0000000016	M0019	1	697
20170718000160000	18-07-2017	0000000002	F0000	5	423
20171102000160016	02-11-2017	0000000001	F0016	4	562
20180307000190019	07-03-2018	0000000007	M0019	3	62
20180626000100014	26-06-2018	0000000016	F0014	6	862
20180123000160019	23-01-2018	0000000006	M0019	3	231
20171110000110006	10-11-2017	0000000006	M0006	1	447
20170708000090005	08-07-2017	0000000000	F0005	4	582
20180116000170002	16-01-2018	0000000003	F0002	4	790
20180529000120018	29-05-2018	0000000001	F0018	6	570
20170728000170014	28-07-2017	0000000000	F0014	6	792
20180227000160002	27-02-2018	0000000001	F0002	4	945
20180331000150009	31-03-2018	0000000012	M0009	0	249
20170703000120019	03-07-2017	0000000000	F0019	6	360
20171105000120000	05-11-2017	0000000001	M0000	2	911
20171110000140017	10-11-2017	0000000012	M0017	1	208
20180419000120007	19-04-2018	0000000002	M0007	1	170
20171224000180005	24-12-2017	0000000000	M0005	1	354
20180602000130004	02-06-2018	0000000015	M0004	0	263
20180206000180002	06-02-2018	0000000002	M0002	2	102
20180315000050009	15-03-2018	0000000003	F0009	5	967
20170929000190013	29-09-2017	0000000010	M0013	3	263
20180114000020012	14-01-2018	0000000005	F0012	5	423
20180125000050011	25-01-2018	0000000004	F0011	4	433
20180227000190018	27-02-2018	0000000008	F0018	4	208
20171203000030009	03-12-2017	0000000008	F0009	5	889
20180310000140018	10-03-2018	0000000019	M0018	2	125
20180220000080014	20-02-2018	0000000013	M0014	3	339
20170704000030016	04-07-2017	0000000016	F0016	4	990
20180125000150015	25-01-2018	0000000014	F0015	6	961
20170728000050009	28-07-2017	0000000012	F0009	6	99
20170813000080002	13-08-2017	0000000005	M0002	1	80
20170705000080005	05-07-2017	0000000019	M0005	3	482
20180109000130019	09-01-2018	0000000015	M0019	1	353
20171214000060001	14-12-2017	0000000009	F0001	6	213
20180125000160006	25-01-2018	0000000010	M0006	2	614
20180120000120005	20-01-2018	0000000002	M0005	2	417
20170723000090006	23-07-2017	0000000004	M0006	1	809
20170717000140001	17-07-2017	0000000002	M0001	2	640
20180628000120000	28-06-2018	0000000005	M0000	3	286
20180516000070018	16-05-2018	0000000014	F0018	4	631
20171227000010019	27-12-2017	0000000007	M0019	3	429
20171223000060018	23-12-2017	0000000000	M0018	1	499
20180311000190007	11-03-2018	0000000001	F0007	4	184
20180325000080013	25-03-2018	0000000010	M0013	2	399
20180113000170001	13-01-2018	0000000001	M0001	2	151
20180125000010019	25-01-2018	0000000005	M0019	1	801
20170720000070011	20-07-2017	0000000016	F0011	5	446
20180403000190012	03-04-2018	0000000016	M0012	1	58
20171205000180006	05-12-2017	0000000005	F0006	5	868
20171225000140018	25-12-2017	0000000016	M0018	3	343
20180220000120004	20-02-2018	0000000019	M0004	2	272
20170824000130013	24-08-2017	0000000013	M0013	2	975
20180101000140013	01-01-2018	0000000017	F0013	4	145
20180218000150000	18-02-2018	0000000004	F0000	4	740
20180504000010011	04-05-2018	0000000000	M0011	2	936
20170706000190007	06-07-2017	0000000003	M0007	2	635
20171002000120015	02-10-2017	0000000009	M0015	3	711
20180201000130013	01-02-2018	0000000005	M0013	1	71
20180412000080003	12-04-2018	0000000011	M0003	2	718
20170724000110016	24-07-2017	0000000003	M0016	2	620
20170724000130006	24-07-2017	0000000002	M0006	2	112
20171008000060003	08-10-2017	0000000000	M0003	0	658
20180617000190010	17-06-2018	0000000012	F0010	5	124
20180426000090001	26-04-2018	0000000010	F0001	4	587
20170708000000008	08-07-2017	0000000010	F0008	5	358
20170902000160015	02-09-2017	0000000005	F0015	6	155
20180118000050001	18-01-2018	0000000012	M0001	0	377
20180302000190004	02-03-2018	0000000013	M0004	3	69
20171107000010010	07-11-2017	0000000003	M0010	0	907
20171114000110015	14-11-2017	0000000015	F0015	5	900
20180526000090003	26-05-2018	0000000014	M0003	2	241
20180607000000017	07-06-2018	0000000010	F0017	4	236
20170919000150005	19-09-2017	0000000010	M0005	0	361
20170706000190002	06-07-2017	0000000011	F0002	4	200
20180522000100018	22-05-2018	0000000000	F0018	5	14
20170926000050012	26-09-2017	0000000007	M0012	3	910
20180115000100004	15-01-2018	0000000008	M0004	1	968
20170719000040014	19-07-2017	0000000005	M0014	0	834
20170810000150019	10-08-2017	0000000013	M0019	3	729
20171217000170012	17-12-2017	0000000015	F0012	4	16
20171207000080016	07-12-2017	0000000001	F0016	5	599
20180628000100014	28-06-2018	0000000007	F0014	5	399
20171206000110014	06-12-2017	0000000016	M0014	0	823
20180227000090017	27-02-2018	0000000016	M0017	1	539
20171216000100011	16-12-2017	0000000016	F0011	4	555
20170726000190018	26-07-2017	0000000019	M0018	1	377
20170903000100012	03-09-2017	0000000015	M0012	0	305
20180117000030016	17-01-2018	0000000011	M0016	2	630
20180106000190008	06-01-2018	0000000009	F0008	4	763
20171003000040011	03-10-2017	0000000016	M0011	0	852
20170806000130015	06-08-2017	0000000004	M0015	3	371
20170919000140016	19-09-2017	0000000015	F0016	4	209
20170724000090017	24-07-2017	0000000002	M0017	3	532
20170915000170014	15-09-2017	0000000000	M0014	0	751
20180213000000013	13-02-2018	0000000003	F0013	4	87
20180126000140004	26-01-2018	0000000004	F0004	5	584
20180505000140017	05-05-2018	0000000015	F0017	6	340
20171005000140009	05-10-2017	0000000010	M0009	3	242
20170711000100016	11-07-2017	0000000001	F0016	6	408
20180211000140015	11-02-2018	0000000013	F0015	6	177
20180630000030016	30-06-2018	0000000011	M0016	1	340
20180529000060013	29-05-2018	0000000009	M0013	1	945
